sku,customer,period_date,quantity,revenue
SKU-076,Beta Manufacturing,2025-04-07,39,35280.18
SKU-076,Gamma Tools,2025-04-07,19,17187.78
SKU-076,Delta Corp,2025-04-07,23,20806.26
SKU-076,Alfa Industries,2025-04-14,75,67846.5
SKU-076,Beta Manufacturing,2025-04-14,60,54277.2
SKU-076,Gamma Tools,2025-04-14,41,37089.42
SKU-076,Delta Corp,2025-04-14,4,3618.48
SKU-076,Alfa Industries,2025-04-21,57,51563.34
SKU-076,Beta Manufacturing,2025-04-21,39,35280.18
SKU-076,Gamma Tools,2025-04-21,31,28043.22
SKU-076,Delta Corp,2025-04-21,30,27138.6
SKU-076,Alfa Industries,2025-04-28,66,59704.92
SKU-076,Beta Manufacturing,2025-04-28,51,46135.62
SKU-076,Gamma Tools,2025-04-28,33,29852.46
SKU-076,Delta Corp,2025-04-28,26,23520.12
SKU-076,Alfa Industries,2025-05-05,50,45231.0
SKU-076,Beta Manufacturing,2025-05-05,44,39803.28
SKU-076,Gamma Tools,2025-05-05,27,24424.74
SKU-076,Delta Corp,2025-05-05,34,30757.08
SKU-076,Alfa Industries,2025-05-12,58,52467.96
SKU-076,Beta Manufacturing,2025-05-12,40,36184.8
SKU-076,Gamma Tools,2025-05-12,28,25329.36
SKU-076,Delta Corp,2025-05-12,20,18092.4
SKU-076,Alfa Industries,2025-05-19,62,56086.44
SKU-076,Beta Manufacturing,2025-05-19,45,40707.9
SKU-076,Gamma Tools,2025-05-19,39,35280.18
SKU-076,Delta Corp,2025-05-19,20,18092.4
SKU-076,Alfa Industries,2025-05-26,64,57895.68
SKU-076,Beta Manufacturing,2025-05-26,50,45231.0
SKU-076,Gamma Tools,2025-05-26,22,19901.64
SKU-076,Delta Corp,2025-05-26,25,22615.5
SKU-076,Alfa Industries,2025-06-02,72,65132.64
SKU-076,Beta Manufacturing,2025-06-02,46,41612.52
SKU-076,Gamma Tools,2025-06-02,30,27138.6
SKU-076,Delta Corp,2025-06-02,31,28043.22
SKU-076,Alfa Industries,2025-06-09,89,80511.18
SKU-076,Beta Manufacturing,2025-06-09,47,42517.14
SKU-076,Gamma Tools,2025-06-09,38,34375.56
SKU-076,Delta Corp,2025-06-09,10,9046.2
SKU-076,Alfa Industries,2025-06-16,76,68751.12
SKU-076,Beta Manufacturing,2025-06-16,54,48849.48
SKU-076,Gamma Tools,2025-06-16,42,37994.04
SKU-076,Delta Corp,2025-06-16,14,12664.68
SKU-076,Alfa Industries,2025-06-23,56,50658.72
SKU-076,Beta Manufacturing,2025-06-23,46,41612.52
SKU-076,Gamma Tools,2025-06-23,34,30757.08
SKU-076,Delta Corp,2025-06-23,18,16283.16
SKU-076,Alfa Industries,2025-06-30,68,61514.16
SKU-076,Beta Manufacturing,2025-06-30,39,35280.18
SKU-076,Gamma Tools,2025-06-30,38,34375.56
SKU-076,Delta Corp,2025-06-30,16,14473.92
SKU-076,Alfa Industries,2025-07-07,57,51563.34
SKU-076,Beta Manufacturing,2025-07-07,49,44326.38
SKU-076,Gamma Tools,2025-07-07,27,24424.74
SKU-076,Delta Corp,2025-07-07,10,9046.2
SKU-076,Alfa Industries,2025-07-14,78,70560.36
SKU-076,Beta Manufacturing,2025-07-14,60,54277.2
SKU-076,Gamma Tools,2025-07-14,41,37089.42
SKU-076,Delta Corp,2025-07-14,13,11760.06
SKU-076,Alfa Industries,2025-07-21,73,66037.26
SKU-076,Beta Manufacturing,2025-07-21,51,46135.62
SKU-076,Gamma Tools,2025-07-21,39,35280.18
SKU-076,Delta Corp,2025-07-21,4,3618.48
SKU-076,Alfa Industries,2025-07-28,77,69655.74
SKU-076,Beta Manufacturing,2025-07-28,60,54277.2
SKU-076,Gamma Tools,2025-07-28,42,37994.04
SKU-076,Delta Corp,2025-07-28,24,21710.88
SKU-076,Alfa Industries,2025-08-04,70,63323.4
SKU-076,Beta Manufacturing,2025-08-04,61,55181.82
SKU-076,Gamma Tools,2025-08-04,42,37994.04
SKU-076,Delta Corp,2025-08-04,9,8141.58
SKU-076,Alfa Industries,2025-08-11,72,65132.64
SKU-076,Beta Manufacturing,2025-08-11,54,48849.48
SKU-076,Gamma Tools,2025-08-11,39,35280.18
SKU-076,Delta Corp,2025-08-11,18,16283.16
SKU-076,Alfa Industries,2025-08-18,68,61514.16
SKU-076,Beta Manufacturing,2025-08-18,55,49754.1
SKU-076,Gamma Tools,2025-08-18,32,28947.84
SKU-076,Delta Corp,2025-08-18,19,17187.78
SKU-076,Alfa Industries,2025-08-25,83,75083.46
SKU-076,Beta Manufacturing,2025-08-25,68,61514.16
SKU-076,Gamma Tools,2025-08-25,47,42517.14
SKU-076,Alfa Industries,2025-09-01,51,46135.62
SKU-076,Beta Manufacturing,2025-09-01,38,34375.56
SKU-076,Gamma Tools,2025-09-01,26,23520.12
SKU-076,Delta Corp,2025-09-01,19,17187.78
SKU-076,Alfa Industries,2025-09-08,77,69655.74
SKU-076,Beta Manufacturing,2025-09-08,58,52467.96
SKU-076,Gamma Tools,2025-09-08,41,37089.42
SKU-076,Delta Corp,2025-09-08,14,12664.68
SKU-076,Alfa Industries,2025-09-15,71,64228.02
SKU-076,Beta Manufacturing,2025-09-15,51,46135.62
SKU-076,Gamma Tools,2025-09-15,34,30757.08
SKU-076,Delta Corp,2025-09-15,15,13569.3
SKU-076,Alfa Industries,2025-09-22,79,71464.98
SKU-076,Beta Manufacturing,2025-09-22,57,51563.34
SKU-076,Gamma Tools,2025-09-22,31,28043.22
SKU-076,Delta Corp,2025-09-22,15,13569.3
SKU-076,Alfa Industries,2025-09-29,70,63323.4
SKU-076,Beta Manufacturing,2025-09-29,53,47944.86
SKU-076,Gamma Tools,2025-09-29,35,31661.7
SKU-076,Delta Corp,2025-09-29,15,13569.3
SKU-076,Alfa Industries,2025-10-06,59,53372.58
SKU-076,Beta Manufacturing,2025-10-06,37,33470.94
SKU-076,Gamma Tools,2025-10-06,34,30757.08
SKU-076,Delta Corp,2025-10-06,9,8141.58
SKU-076,Alfa Industries,2025-10-13,80,72369.6
SKU-076,Beta Manufacturing,2025-10-13,64,57895.68
SKU-076,Gamma Tools,2025-10-13,36,32566.32
SKU-076,Delta Corp,2025-10-13,49,44326.38
SKU-076,Alfa Industries,2025-10-20,88,79606.56
SKU-076,Beta Manufacturing,2025-10-20,67,60609.54
SKU-076,Gamma Tools,2025-10-20,43,38898.66
SKU-076,Delta Corp,2025-10-20,7,6332.34
SKU-076,Alfa Industries,2025-10-27,71,64228.02
SKU-076,Beta Manufacturing,2025-10-27,54,48849.48
SKU-076,Gamma Tools,2025-10-27,39,35280.18
SKU-076,Delta Corp,2025-10-27,23,20806.26
SKU-076,Alfa Industries,2025-11-03,69,62418.78
SKU-076,Beta Manufacturing,2025-11-03,49,44326.38
SKU-076,Gamma Tools,2025-11-03,34,30757.08
SKU-076,Delta Corp,2025-11-03,3,2713.86
SKU-076,Alfa Industries,2025-11-10,69,62418.78
SKU-076,Beta Manufacturing,2025-11-10,52,47040.24
SKU-076,Gamma Tools,2025-11-10,40,36184.8
SKU-076,Delta Corp,2025-11-10,19,17187.78
SKU-076,Alfa Industries,2025-11-17,82,74178.84
SKU-076,Beta Manufacturing,2025-11-17,53,47944.86
SKU-076,Gamma Tools,2025-11-17,38,34375.56
SKU-076,Delta Corp,2025-11-17,14,12664.68
SKU-076,Alfa Industries,2025-11-24,81,73274.22
SKU-076,Beta Manufacturing,2025-11-24,68,61514.16
SKU-076,Gamma Tools,2025-11-24,59,53372.58
SKU-076,Delta Corp,2025-11-24,25,22615.5
SKU-076,Alfa Industries,2025-12-01,75,67846.5
SKU-076,Beta Manufacturing,2025-12-01,49,44326.38
SKU-076,Gamma Tools,2025-12-01,40,36184.8
SKU-076,Delta Corp,2025-12-01,22,19901.64
SKU-076,Alfa Industries,2025-12-08,87,78701.94
SKU-076,Beta Manufacturing,2025-12-08,47,42517.14
SKU-076,Gamma Tools,2025-12-08,51,46135.62
SKU-076,Delta Corp,2025-12-08,21,18997.02
SKU-076,Alfa Industries,2025-12-15,74,66941.88
SKU-076,Beta Manufacturing,2025-12-15,66,59704.92
SKU-076,Gamma Tools,2025-12-15,39,35280.18
SKU-076,Delta Corp,2025-12-15,14,12664.68
SKU-076,Alfa Industries,2025-12-22,80,72369.6
SKU-076,Beta Manufacturing,2025-12-22,58,52467.96
SKU-076,Gamma Tools,2025-12-22,21,18997.02
SKU-076,Delta Corp,2025-12-22,41,37089.42
SKU-076,Alfa Industries,2025-12-29,78,70560.36
SKU-076,Beta Manufacturing,2025-12-29,70,63323.4
SKU-076,Gamma Tools,2025-12-29,45,40707.9
SKU-076,Delta Corp,2025-12-29,30,27138.6
SKU-076,Alfa Industries,2026-01-05,73,66037.26
SKU-076,Beta Manufacturing,2026-01-05,56,50658.72
SKU-076,Gamma Tools,2026-01-05,32,28947.84
SKU-076,Delta Corp,2026-01-05,21,18997.02
SKU-076,Alfa Industries,2026-01-12,72,65132.64
SKU-076,Beta Manufacturing,2026-01-12,66,59704.92
SKU-076,Gamma Tools,2026-01-12,30,27138.6
SKU-076,Delta Corp,2026-01-12,24,21710.88
SKU-076,Alfa Industries,2026-01-19,84,75988.08
SKU-076,Beta Manufacturing,2026-01-19,52,47040.24
SKU-076,Gamma Tools,2026-01-19,49,44326.38
SKU-076,Delta Corp,2026-01-19,7,6332.34
SKU-076,Alfa Industries,2026-01-26,101,91366.62
SKU-076,Beta Manufacturing,2026-01-26,73,66037.26
SKU-076,Gamma Tools,2026-01-26,53,47944.86
SKU-076,Delta Corp,2026-01-26,8,7236.96
SKU-076,Alfa Industries,2026-02-02,83,75083.46
SKU-076,Beta Manufacturing,2026-02-02,65,58800.3
SKU-076,Gamma Tools,2026-02-02,46,41612.52
SKU-076,Delta Corp,2026-02-02,23,20806.26
SKU-076,Alfa Industries,2026-02-09,76,68751.12
SKU-076,Beta Manufacturing,2026-02-09,51,46135.62
SKU-076,Gamma Tools,2026-02-09,28,25329.36
SKU-076,Delta Corp,2026-02-09,24,21710.88
SKU-076,Alfa Industries,2026-02-16,93,84129.66
SKU-076,Beta Manufacturing,2026-02-16,60,54277.2
SKU-076,Gamma Tools,2026-02-16,32,28947.84
SKU-076,Delta Corp,2026-02-16,25,22615.5
SKU-076,Alfa Industries,2026-02-23,89,80511.18
SKU-076,Beta Manufacturing,2026-02-23,50,45231.0
SKU-076,Gamma Tools,2026-02-23,39,35280.18
SKU-076,Delta Corp,2026-02-23,17,15378.54
SKU-076,Alfa Industries,2026-03-02,81,73274.22
SKU-076,Beta Manufacturing,2026-03-02,56,50658.72
SKU-076,Gamma Tools,2026-03-02,42,37994.04
SKU-076,Delta Corp,2026-03-02,24,21710.88
SKU-077,Alfa Industries,2025-03-10,180,28983.6
SKU-077,Beta Manufacturing,2025-03-10,131,21093.62
SKU-077,Gamma Tools,2025-03-10,82,13203.64
SKU-077,Delta Corp,2025-03-10,5,805.1
SKU-077,Alfa Industries,2025-03-17,206,33170.12
SKU-077,Beta Manufacturing,2025-03-17,154,24797.08
SKU-077,Gamma Tools,2025-03-17,111,17873.22
SKU-077,Delta Corp,2025-03-17,181,29144.62
SKU-077,Alfa Industries,2025-03-24,275,44280.5
SKU-077,Beta Manufacturing,2025-03-24,172,27695.44
SKU-077,Gamma Tools,2025-03-24,108,17390.16
SKU-077,Delta Corp,2025-03-24,58,9339.16
SKU-077,Alfa Industries,2025-03-31,218,35102.36
SKU-077,Beta Manufacturing,2025-03-31,160,25763.2
SKU-077,Gamma Tools,2025-03-31,100,16102.0
SKU-077,Delta Corp,2025-03-31,31,4991.62
SKU-077,Alfa Industries,2025-04-07,198,31881.96
SKU-077,Beta Manufacturing,2025-04-07,159,25602.18
SKU-077,Gamma Tools,2025-04-07,128,20610.56
SKU-077,Delta Corp,2025-04-07,43,6923.86
SKU-077,Alfa Industries,2025-04-14,227,36551.54
SKU-077,Beta Manufacturing,2025-04-14,144,23186.88
SKU-077,Gamma Tools,2025-04-14,108,17390.16
SKU-077,Delta Corp,2025-04-14,53,8534.06
SKU-077,Alfa Industries,2025-04-21,195,31398.9
SKU-077,Beta Manufacturing,2025-04-21,150,24153.0
SKU-077,Gamma Tools,2025-04-21,71,11432.42
SKU-077,Delta Corp,2025-04-21,66,10627.32
SKU-077,Alfa Industries,2025-04-28,190,30593.8
SKU-077,Beta Manufacturing,2025-04-28,143,23025.86
SKU-077,Gamma Tools,2025-04-28,92,14813.84
SKU-077,Delta Corp,2025-04-28,67,10788.34
SKU-077,Alfa Industries,2025-05-05,218,35102.36
SKU-077,Beta Manufacturing,2025-05-05,162,26085.24
SKU-077,Gamma Tools,2025-05-05,93,14974.86
SKU-077,Delta Corp,2025-05-05,23,3703.46
SKU-077,Alfa Industries,2025-05-12,218,35102.36
SKU-077,Beta Manufacturing,2025-05-12,159,25602.18
SKU-077,Gamma Tools,2025-05-12,116,18678.32
SKU-077,Delta Corp,2025-05-12,40,6440.8
SKU-077,Alfa Industries,2025-05-19,187,30110.74
SKU-077,Beta Manufacturing,2025-05-19,140,22542.8
SKU-077,Gamma Tools,2025-05-19,94,15135.88
SKU-077,Delta Corp,2025-05-19,80,12881.6
SKU-077,Alfa Industries,2025-05-26,236,38000.72
SKU-077,Beta Manufacturing,2025-05-26,204,32848.08
SKU-077,Gamma Tools,2025-05-26,128,20610.56
SKU-077,Delta Corp,2025-05-26,24,3864.48
SKU-077,Alfa Industries,2025-06-02,218,35102.36
SKU-077,Beta Manufacturing,2025-06-02,141,22703.82
SKU-077,Gamma Tools,2025-06-02,92,14813.84
SKU-077,Delta Corp,2025-06-02,21,3381.42
SKU-077,Alfa Industries,2025-06-09,198,31881.96
SKU-077,Beta Manufacturing,2025-06-09,166,26729.32
SKU-077,Gamma Tools,2025-06-09,103,16585.06
SKU-077,Delta Corp,2025-06-09,65,10466.3
SKU-077,Alfa Industries,2025-06-16,195,31398.9
SKU-077,Beta Manufacturing,2025-06-16,156,25119.12
SKU-077,Gamma Tools,2025-06-16,88,14169.76
SKU-077,Delta Corp,2025-06-16,107,17229.14
SKU-077,Alfa Industries,2025-06-23,195,31398.9
SKU-077,Beta Manufacturing,2025-06-23,146,23508.92
SKU-077,Gamma Tools,2025-06-23,92,14813.84
SKU-077,Delta Corp,2025-06-23,9,1449.18
SKU-077,Alfa Industries,2025-06-30,194,31237.88
SKU-077,Beta Manufacturing,2025-06-30,146,23508.92
SKU-077,Gamma Tools,2025-06-30,91,14652.82
SKU-077,Delta Corp,2025-06-30,57,9178.14
SKU-077,Alfa Industries,2025-07-07,245,39449.9
SKU-077,Beta Manufacturing,2025-07-07,202,32526.04
SKU-077,Gamma Tools,2025-07-07,109,17551.18
SKU-077,Delta Corp,2025-07-07,68,10949.36
SKU-077,Alfa Industries,2025-07-14,244,39288.88
SKU-077,Beta Manufacturing,2025-07-14,167,26890.34
SKU-077,Gamma Tools,2025-07-14,116,18678.32
SKU-077,Delta Corp,2025-07-14,28,4508.56
SKU-077,Alfa Industries,2025-07-21,229,36873.58
SKU-077,Beta Manufacturing,2025-07-21,165,26568.3
SKU-077,Gamma Tools,2025-07-21,107,17229.14
SKU-077,Delta Corp,2025-07-21,77,12398.54
SKU-077,Alfa Industries,2025-07-28,229,36873.58
SKU-077,Beta Manufacturing,2025-07-28,160,25763.2
SKU-077,Gamma Tools,2025-07-28,116,18678.32
SKU-077,Delta Corp,2025-07-28,80,12881.6
SKU-077,Alfa Industries,2025-08-04,279,44924.58
SKU-077,Beta Manufacturing,2025-08-04,222,35746.44
SKU-077,Gamma Tools,2025-08-04,170,27373.4
SKU-077,Delta Corp,2025-08-04,9,1449.18
SKU-077,Alfa Industries,2025-08-11,149,23991.98
SKU-077,Beta Manufacturing,2025-08-11,137,22059.74
SKU-077,Gamma Tools,2025-08-11,90,14491.8
SKU-077,Delta Corp,2025-08-11,6,966.12
SKU-077,Alfa Industries,2025-08-18,202,32526.04
SKU-077,Beta Manufacturing,2025-08-18,171,27534.42
SKU-077,Gamma Tools,2025-08-18,91,14652.82
SKU-077,Delta Corp,2025-08-18,44,7084.88
SKU-077,Alfa Industries,2025-08-25,215,34619.3
SKU-077,Beta Manufacturing,2025-08-25,125,20127.5
SKU-077,Gamma Tools,2025-08-25,95,15296.9
SKU-077,Delta Corp,2025-08-25,45,7245.9
SKU-077,Alfa Industries,2025-09-01,221,35585.42
SKU-077,Beta Manufacturing,2025-09-01,138,22220.76
SKU-077,Gamma Tools,2025-09-01,110,17712.2
SKU-077,Delta Corp,2025-09-01,69,11110.38
SKU-077,Alfa Industries,2025-09-08,314,50560.28
SKU-077,Beta Manufacturing,2025-09-08,205,33009.1
SKU-077,Gamma Tools,2025-09-08,155,24958.1
SKU-077,Delta Corp,2025-09-08,54,8695.08
SKU-077,Alfa Industries,2025-09-15,244,39288.88
SKU-077,Beta Manufacturing,2025-09-15,167,26890.34
SKU-077,Gamma Tools,2025-09-15,118,19000.36
SKU-077,Delta Corp,2025-09-15,52,8373.04
SKU-077,Alfa Industries,2025-09-22,186,29949.72
SKU-077,Beta Manufacturing,2025-09-22,136,21898.72
SKU-077,Gamma Tools,2025-09-22,106,17068.12
SKU-077,Delta Corp,2025-09-22,25,4025.5
SKU-077,Alfa Industries,2025-09-29,233,37517.66
SKU-077,Beta Manufacturing,2025-09-29,209,33653.18
SKU-077,Gamma Tools,2025-09-29,107,17229.14
SKU-077,Delta Corp,2025-09-29,53,8534.06
SKU-077,Alfa Industries,2025-10-06,217,34941.34
SKU-077,Beta Manufacturing,2025-10-06,159,25602.18
SKU-077,Gamma Tools,2025-10-06,114,18356.28
SKU-077,Delta Corp,2025-10-06,39,6279.78
SKU-077,Alfa Industries,2025-10-13,219,35263.38
SKU-077,Beta Manufacturing,2025-10-13,178,28661.56
SKU-077,Gamma Tools,2025-10-13,107,17229.14
SKU-077,Delta Corp,2025-10-13,159,25602.18
SKU-077,Alfa Industries,2025-10-20,224,36068.48
SKU-077,Beta Manufacturing,2025-10-20,166,26729.32
SKU-077,Gamma Tools,2025-10-20,108,17390.16
SKU-077,Delta Corp,2025-10-20,44,7084.88
SKU-077,Alfa Industries,2025-10-27,225,36229.5
SKU-077,Beta Manufacturing,2025-10-27,177,28500.54
SKU-077,Gamma Tools,2025-10-27,129,20771.58
SKU-077,Delta Corp,2025-10-27,31,4991.62
SKU-077,Alfa Industries,2025-11-03,240,38644.8
SKU-077,Beta Manufacturing,2025-11-03,123,19805.46
SKU-077,Gamma Tools,2025-11-03,104,16746.08
SKU-077,Delta Corp,2025-11-03,92,14813.84
SKU-077,Alfa Industries,2025-11-10,231,37195.62
SKU-077,Beta Manufacturing,2025-11-10,156,25119.12
SKU-077,Gamma Tools,2025-11-10,135,21737.7
SKU-077,Delta Corp,2025-11-10,88,14169.76
SKU-077,Alfa Industries,2025-11-17,218,35102.36
SKU-077,Beta Manufacturing,2025-11-17,157,25280.14
SKU-077,Gamma Tools,2025-11-17,131,21093.62
SKU-077,Delta Corp,2025-11-17,3,483.06
SKU-077,Alfa Industries,2025-11-24,239,38483.78
SKU-077,Beta Manufacturing,2025-11-24,156,25119.12
SKU-077,Gamma Tools,2025-11-24,139,22381.78
SKU-077,Delta Corp,2025-11-24,95,15296.9
SKU-077,Alfa Industries,2025-12-01,235,37839.7
SKU-077,Beta Manufacturing,2025-12-01,177,28500.54
SKU-077,Gamma Tools,2025-12-01,85,13686.7
SKU-077,Delta Corp,2025-12-01,81,13042.62
SKU-077,Alfa Industries,2025-12-08,222,35746.44
SKU-077,Beta Manufacturing,2025-12-08,141,22703.82
SKU-077,Gamma Tools,2025-12-08,94,15135.88
SKU-077,Delta Corp,2025-12-08,81,13042.62
SKU-077,Alfa Industries,2025-12-15,282,45407.64
SKU-077,Beta Manufacturing,2025-12-15,195,31398.9
SKU-077,Gamma Tools,2025-12-15,160,25763.2
SKU-077,Delta Corp,2025-12-15,11,1771.22
SKU-077,Alfa Industries,2025-12-22,226,36390.52
SKU-077,Beta Manufacturing,2025-12-22,163,26246.26
SKU-077,Gamma Tools,2025-12-22,92,14813.84
SKU-077,Delta Corp,2025-12-22,133,21415.66
SKU-077,Alfa Industries,2025-12-29,178,28661.56
SKU-077,Beta Manufacturing,2025-12-29,136,21898.72
SKU-077,Gamma Tools,2025-12-29,89,14330.78
SKU-077,Delta Corp,2025-12-29,69,11110.38
SKU-077,Alfa Industries,2026-01-05,240,38644.8
SKU-077,Beta Manufacturing,2026-01-05,207,33331.14
SKU-077,Gamma Tools,2026-01-05,164,26407.28
SKU-077,Delta Corp,2026-01-05,64,10305.28
SKU-077,Alfa Industries,2026-01-12,296,47661.92
SKU-077,Beta Manufacturing,2026-01-12,191,30754.82
SKU-077,Gamma Tools,2026-01-12,120,19322.4
SKU-077,Delta Corp,2026-01-12,113,18195.26
SKU-077,Alfa Industries,2026-01-19,255,41060.1
SKU-077,Beta Manufacturing,2026-01-19,190,30593.8
SKU-077,Gamma Tools,2026-01-19,156,25119.12
SKU-077,Delta Corp,2026-01-19,6,966.12
SKU-077,Alfa Industries,2026-01-26,276,44441.52
SKU-077,Beta Manufacturing,2026-01-26,244,39288.88
SKU-077,Gamma Tools,2026-01-26,142,22864.84
SKU-077,Delta Corp,2026-01-26,70,11271.4
SKU-077,Alfa Industries,2026-02-02,256,41221.12
SKU-077,Beta Manufacturing,2026-02-02,203,32687.06
SKU-077,Gamma Tools,2026-02-02,141,22703.82
SKU-077,Alfa Industries,2026-02-09,189,30432.78
SKU-077,Beta Manufacturing,2026-02-09,140,22542.8
SKU-077,Gamma Tools,2026-02-09,81,13042.62
SKU-077,Delta Corp,2026-02-09,24,3864.48
SKU-077,Alfa Industries,2026-02-16,183,29466.66
SKU-077,Beta Manufacturing,2026-02-16,176,28339.52
SKU-077,Gamma Tools,2026-02-16,108,17390.16
SKU-077,Delta Corp,2026-02-16,82,13203.64
SKU-077,Alfa Industries,2026-02-23,217,34941.34
SKU-077,Beta Manufacturing,2026-02-23,188,30271.76
SKU-077,Gamma Tools,2026-02-23,119,19161.38
SKU-077,Delta Corp,2026-02-23,38,6118.76
SKU-077,Alfa Industries,2026-03-02,307,49433.14
SKU-077,Beta Manufacturing,2026-03-02,205,33009.1
SKU-077,Gamma Tools,2026-03-02,131,21093.62
SKU-077,Delta Corp,2026-03-02,38,6118.76
SKU-078,Alfa Industries,2025-03-10,73,27592.54
SKU-078,Beta Manufacturing,2025-03-10,57,21544.86
SKU-078,Gamma Tools,2025-03-10,42,15875.16
SKU-078,Delta Corp,2025-03-10,32,12095.36
SKU-078,Alfa Industries,2025-03-17,99,37420.02
SKU-078,Beta Manufacturing,2025-03-17,89,33640.22
SKU-078,Gamma Tools,2025-03-17,43,16253.14
SKU-078,Delta Corp,2025-03-17,17,6425.66
SKU-078,Alfa Industries,2025-03-24,92,34774.16
SKU-078,Beta Manufacturing,2025-03-24,72,27214.56
SKU-078,Gamma Tools,2025-03-24,42,15875.16
SKU-078,Delta Corp,2025-03-24,27,10205.46
SKU-078,Alfa Industries,2025-03-31,53,20032.94
SKU-078,Beta Manufacturing,2025-03-31,55,20788.9
SKU-078,Gamma Tools,2025-03-31,30,11339.4
SKU-078,Delta Corp,2025-03-31,2,755.96
SKU-078,Alfa Industries,2025-04-07,63,23812.74
SKU-078,Beta Manufacturing,2025-04-07,48,18143.04
SKU-078,Gamma Tools,2025-04-07,45,17009.1
SKU-078,Alfa Industries,2025-04-14,99,37420.02
SKU-078,Beta Manufacturing,2025-04-14,71,26836.58
SKU-078,Gamma Tools,2025-04-14,56,21166.88
SKU-078,Delta Corp,2025-04-14,42,15875.16
SKU-078,Alfa Industries,2025-04-21,120,45357.6
SKU-078,Beta Manufacturing,2025-04-21,106,40065.88
SKU-078,Gamma Tools,2025-04-21,63,23812.74
SKU-078,Delta Corp,2025-04-21,37,13985.26
SKU-078,Alfa Industries,2025-04-28,103,38931.94
SKU-078,Beta Manufacturing,2025-04-28,85,32128.3
SKU-078,Gamma Tools,2025-04-28,42,15875.16
SKU-078,Delta Corp,2025-04-28,39,14741.22
SKU-078,Alfa Industries,2025-05-05,92,34774.16
SKU-078,Beta Manufacturing,2025-05-05,77,29104.46
SKU-078,Gamma Tools,2025-05-05,48,18143.04
SKU-078,Delta Corp,2025-05-05,30,11339.4
SKU-078,Alfa Industries,2025-05-12,127,48003.46
SKU-078,Beta Manufacturing,2025-05-12,93,35152.14
SKU-078,Gamma Tools,2025-05-12,59,22300.82
SKU-078,Delta Corp,2025-05-12,53,20032.94
SKU-078,Alfa Industries,2025-05-19,82,30994.36
SKU-078,Beta Manufacturing,2025-05-19,59,22300.82
SKU-078,Gamma Tools,2025-05-19,41,15497.18
SKU-078,Delta Corp,2025-05-19,52,19654.96
SKU-078,Alfa Industries,2025-05-26,79,29860.42
SKU-078,Beta Manufacturing,2025-05-26,50,18899.0
SKU-078,Gamma Tools,2025-05-26,46,17387.08
SKU-078,Alfa Industries,2025-06-02,78,29482.44
SKU-078,Beta Manufacturing,2025-06-02,44,16631.12
SKU-078,Gamma Tools,2025-06-02,51,19276.98
SKU-078,Delta Corp,2025-06-02,45,17009.1
SKU-078,Alfa Industries,2025-06-09,117,44223.66
SKU-078,Beta Manufacturing,2025-06-09,103,38931.94
SKU-078,Gamma Tools,2025-06-09,82,30994.36
SKU-078,Delta Corp,2025-06-09,13,4913.74
SKU-078,Alfa Industries,2025-06-16,101,38175.98
SKU-078,Beta Manufacturing,2025-06-16,58,21922.84
SKU-078,Gamma Tools,2025-06-16,37,13985.26
SKU-078,Delta Corp,2025-06-16,48,18143.04
SKU-078,Alfa Industries,2025-06-23,81,30616.38
SKU-078,Beta Manufacturing,2025-06-23,64,24190.72
SKU-078,Gamma Tools,2025-06-23,36,13607.28
SKU-078,Alfa Industries,2025-06-30,110,41577.8
SKU-078,Beta Manufacturing,2025-06-30,69,26080.62
SKU-078,Gamma Tools,2025-06-30,61,23056.78
SKU-078,Delta Corp,2025-06-30,32,12095.36
SKU-078,Alfa Industries,2025-07-07,79,29860.42
SKU-078,Beta Manufacturing,2025-07-07,52,19654.96
SKU-078,Gamma Tools,2025-07-07,49,18521.02
SKU-078,Delta Corp,2025-07-07,14,5291.72
SKU-078,Alfa Industries,2025-07-14,149,56319.02
SKU-078,Beta Manufacturing,2025-07-14,88,33262.24
SKU-078,Gamma Tools,2025-07-14,55,20788.9
SKU-078,Delta Corp,2025-07-14,32,12095.36
SKU-078,Alfa Industries,2025-07-21,117,44223.66
SKU-078,Beta Manufacturing,2025-07-21,75,28348.5
SKU-078,Gamma Tools,2025-07-21,43,16253.14
SKU-078,Delta Corp,2025-07-21,28,10583.44
SKU-078,Alfa Industries,2025-07-28,96,36286.08
SKU-078,Beta Manufacturing,2025-07-28,90,34018.2
SKU-078,Gamma Tools,2025-07-28,51,19276.98
SKU-078,Delta Corp,2025-07-28,43,16253.14
